INFO:root:Start LIMU training for 3200 epochs.
INFO:root:Training with gpu: True.
DEBUG:root:Epoch: 0 	 Loss: 0.4385599195957184 	 loss eva: 0.4280765652656555 	
DEBUG:root:Epoch: 1 	 Loss: 0.47482386231422424 	 loss eva: 0.547726571559906 	
DEBUG:root:Epoch: 2 	 Loss: 0.4847370386123657 	 loss eva: 0.49741965532302856 	
DEBUG:root:Epoch: 3 	 Loss: 0.48420432209968567 	 loss eva: 0.47925835847854614 	
DEBUG:root:Epoch: 4 	 Loss: 0.5404066443443298 	 loss eva: 0.4537246525287628 	
DEBUG:root:Epoch: 5 	 Loss: 0.3962077498435974 	 loss eva: 0.4595601260662079 	
DEBUG:root:Epoch: 6 	 Loss: 0.477743923664093 	 loss eva: 0.49577900767326355 	
DEBUG:root:Epoch: 7 	 Loss: 0.4296157956123352 	 loss eva: 0.46322497725486755 	
DEBUG:root:Epoch: 8 	 Loss: 0.4887408912181854 	 loss eva: 0.49483799934387207 	
DEBUG:root:Epoch: 9 	 Loss: 0.39544224739074707 	 loss eva: 0.4828949570655823 	
DEBUG:root:Epoch: 10 	 Loss: 0.5136727094650269 	 loss eva: 0.49110087752342224 	
DEBUG:root:Epoch: 11 	 Loss: 0.48647499084472656 	 loss eva: 0.5049513578414917 	
DEBUG:root:Epoch: 12 	 Loss: 0.45238035917282104 	 loss eva: 0.471051961183548 	
DEBUG:root:Epoch: 13 	 Loss: 0.47212809324264526 	 loss eva: 0.5081061720848083 	
DEBUG:root:Epoch: 14 	 Loss: 0.49156054854393005 	 loss eva: 0.4660663902759552 	
DEBUG:root:Epoch: 15 	 Loss: 0.428999662399292 	 loss eva: 0.4502476155757904 	
DEBUG:root:Epoch: 16 	 Loss: 0.47583115100860596 	 loss eva: 0.5045556426048279 	
DEBUG:root:Epoch: 17 	 Loss: 0.40333959460258484 	 loss eva: 0.47510939836502075 	
DEBUG:root:Epoch: 18 	 Loss: 0.49092864990234375 	 loss eva: 0.43748360872268677 	
DEBUG:root:Epoch: 19 	 Loss: 0.41850075125694275 	 loss eva: 0.46962425112724304 	
DEBUG:root:Epoch: 20 	 Loss: 0.3997270464897156 	 loss eva: 0.469482421875 	
DEBUG:root:Epoch: 21 	 Loss: 0.4689646065235138 	 loss eva: 0.44895464181900024 	
DEBUG:root:Epoch: 22 	 Loss: 0.3724624514579773 	 loss eva: 0.4161415696144104 	
DEBUG:root:Epoch: 23 	 Loss: 0.44370558857917786 	 loss eva: 0.40804824233055115 	
DEBUG:root:Epoch: 24 	 Loss: 0.3621107041835785 	 loss eva: 0.40507519245147705 	
DEBUG:root:Epoch: 25 	 Loss: 0.4219740331172943 	 loss eva: 0.39382052421569824 	
DEBUG:root:Epoch: 26 	 Loss: 0.35597512125968933 	 loss eva: 0.4198473393917084 	
DEBUG:root:Epoch: 27 	 Loss: 0.3948325216770172 	 loss eva: 0.4066615700721741 	
DEBUG:root:Epoch: 28 	 Loss: 0.44370749592781067 	 loss eva: 0.432847797870636 	
DEBUG:root:Epoch: 29 	 Loss: 0.32171759009361267 	 loss eva: 0.3807370364665985 	
DEBUG:root:Epoch: 30 	 Loss: 0.40201178193092346 	 loss eva: 0.35974523425102234 	
DEBUG:root:Epoch: 31 	 Loss: 0.3082628548145294 	 loss eva: 0.36820241808891296 	
DEBUG:root:Epoch: 32 	 Loss: 0.3890821635723114 	 loss eva: 0.40836581587791443 	
DEBUG:root:Epoch: 33 	 Loss: 0.3698553740978241 	 loss eva: 0.4222816228866577 	
DEBUG:root:Epoch: 34 	 Loss: 0.41060885787010193 	 loss eva: 0.4040578305721283 	
DEBUG:root:Epoch: 35 	 Loss: 0.31429609656333923 	 loss eva: 0.381404310464859 	
DEBUG:root:Epoch: 36 	 Loss: 0.34811922907829285 	 loss eva: 0.4208276867866516 	
DEBUG:root:Epoch: 37 	 Loss: 0.3817161023616791 	 loss eva: 0.3890906572341919 	
DEBUG:root:Epoch: 38 	 Loss: 0.42215821146965027 	 loss eva: 0.43855223059654236 	
DEBUG:root:Epoch: 39 	 Loss: 0.43543219566345215 	 loss eva: 0.3584898114204407 	
DEBUG:root:Epoch: 40 	 Loss: 0.3084394633769989 	 loss eva: 0.4255393445491791 	
DEBUG:root:Epoch: 41 	 Loss: 0.3057350516319275 	 loss eva: 0.4024406373500824 	
DEBUG:root:Epoch: 42 	 Loss: 0.3630249500274658 	 loss eva: 0.43657946586608887 	
DEBUG:root:Epoch: 43 	 Loss: 0.33220741152763367 	 loss eva: 0.4113125801086426 	
DEBUG:root:Epoch: 44 	 Loss: 0.4901410937309265 	 loss eva: 0.3667592704296112 	
DEBUG:root:Epoch: 45 	 Loss: 0.34751439094543457 	 loss eva: 0.36879175901412964 	
DEBUG:root:Epoch: 46 	 Loss: 0.4198262393474579 	 loss eva: 0.3897486925125122 	
DEBUG:root:Epoch: 47 	 Loss: 0.36058342456817627 	 loss eva: 0.37599337100982666 	
DEBUG:root:Epoch: 48 	 Loss: 0.37700021266937256 	 loss eva: 0.42973920702934265 	
DEBUG:root:Epoch: 49 	 Loss: 0.2685726583003998 	 loss eva: 0.3803075850009918 	
DEBUG:root:Epoch: 50 	 Loss: 0.34952494502067566 	 loss eva: 0.3621895909309387 	
DEBUG:root:Epoch: 51 	 Loss: 0.32811957597732544 	 loss eva: 0.38533520698547363 	
DEBUG:root:Epoch: 52 	 Loss: 0.3683089315891266 	 loss eva: 0.4190276265144348 	
DEBUG:root:Epoch: 53 	 Loss: 0.4121421277523041 	 loss eva: 0.4354393184185028 	
DEBUG:root:Epoch: 54 	 Loss: 0.3657851815223694 	 loss eva: 0.39761239290237427 	
DEBUG:root:Epoch: 55 	 Loss: 0.3079368472099304 	 loss eva: 0.37184256315231323 	
DEBUG:root:Epoch: 56 	 Loss: 0.32628312706947327 	 loss eva: 0.36352577805519104 	
DEBUG:root:Epoch: 57 	 Loss: 0.4254484474658966 	 loss eva: 0.4204900860786438 	
DEBUG:root:Epoch: 58 	 Loss: 0.38066011667251587 	 loss eva: 0.3716394603252411 	
DEBUG:root:Epoch: 59 	 Loss: 0.39476919174194336 	 loss eva: 0.34739968180656433 	
DEBUG:root:Epoch: 60 	 Loss: 0.37437155842781067 	 loss eva: 0.3967576026916504 	
DEBUG:root:Epoch: 61 	 Loss: 0.40050262212753296 	 loss eva: 0.3691110908985138 	
DEBUG:root:Epoch: 62 	 Loss: 0.40772169828414917 	 loss eva: 0.3944184482097626 	
DEBUG:root:Epoch: 63 	 Loss: 0.31113284826278687 	 loss eva: 0.40171295404434204 	
DEBUG:root:Epoch: 64 	 Loss: 0.39235788583755493 	 loss eva: 0.4347077012062073 	
DEBUG:root:Epoch: 65 	 Loss: 0.36287322640419006 	 loss eva: 0.40074124932289124 	
DEBUG:root:Epoch: 66 	 Loss: 0.3145172595977783 	 loss eva: 0.38750821352005005 	
DEBUG:root:Epoch: 67 	 Loss: 0.26411449909210205 	 loss eva: 0.38895726203918457 	
DEBUG:root:Epoch: 68 	 Loss: 0.40250128507614136 	 loss eva: 0.3639184534549713 	
DEBUG:root:Epoch: 69 	 Loss: 0.3464745879173279 	 loss eva: 0.3873167335987091 	
DEBUG:root:Epoch: 70 	 Loss: 0.380328506231308 	 loss eva: 0.3707521855831146 	
DEBUG:root:Epoch: 71 	 Loss: 0.3919283449649811 	 loss eva: 0.3483060300350189 	
DEBUG:root:Epoch: 72 	 Loss: 0.29562559723854065 	 loss eva: 0.41206106543540955 	
DEBUG:root:Epoch: 73 	 Loss: 0.31121954321861267 	 loss eva: 0.3873880207538605 	
DEBUG:root:Epoch: 74 	 Loss: 0.2906506061553955 	 loss eva: 0.397860050201416 	
DEBUG:root:Epoch: 75 	 Loss: 0.4230285584926605 	 loss eva: 0.406207412481308 	
DEBUG:root:Epoch: 76 	 Loss: 0.4526301920413971 	 loss eva: 0.3387068212032318 	
DEBUG:root:Epoch: 77 	 Loss: 0.2712639272212982 	 loss eva: 0.3800279200077057 	
DEBUG:root:Epoch: 78 	 Loss: 0.32724687457084656 	 loss eva: 0.3952558934688568 	
DEBUG:root:Epoch: 79 	 Loss: 0.4026798605918884 	 loss eva: 0.3686441481113434 	
DEBUG:root:Epoch: 80 	 Loss: 0.2745782732963562 	 loss eva: 0.3316366374492645 	
DEBUG:root:Epoch: 81 	 Loss: 0.3288903534412384 	 loss eva: 0.3385641574859619 	
