INFO:root:Start LIMU training for 3200 epochs.
INFO:root:Training with gpu: True.
DEBUG:root:Epoch: 0 	 Loss: 0.6659218072891235 	 loss eva: 0.5862087607383728 	
DEBUG:root:Epoch: 1 	 Loss: 0.5291579365730286 	 loss eva: 0.5895857810974121 	
DEBUG:root:Epoch: 2 	 Loss: 0.5149539113044739 	 loss eva: 0.5792190432548523 	
DEBUG:root:Epoch: 3 	 Loss: 0.6084616184234619 	 loss eva: 0.5901883244514465 	
DEBUG:root:Epoch: 4 	 Loss: 0.4802676737308502 	 loss eva: 0.5658572316169739 	
DEBUG:root:Epoch: 5 	 Loss: 0.6467838883399963 	 loss eva: 0.598321259021759 	
DEBUG:root:Epoch: 6 	 Loss: 0.5822438597679138 	 loss eva: 0.5660224556922913 	
DEBUG:root:Epoch: 7 	 Loss: 0.4633462131023407 	 loss eva: 0.5859450697898865 	
DEBUG:root:Epoch: 8 	 Loss: 0.5224650502204895 	 loss eva: 0.5574970245361328 	
DEBUG:root:Epoch: 9 	 Loss: 0.5345889925956726 	 loss eva: 0.54852294921875 	
DEBUG:root:Epoch: 10 	 Loss: 0.5553803443908691 	 loss eva: 0.543837308883667 	
DEBUG:root:Epoch: 11 	 Loss: 0.5293582081794739 	 loss eva: 0.5326493978500366 	
DEBUG:root:Epoch: 12 	 Loss: 0.49454012513160706 	 loss eva: 0.5217005014419556 	
DEBUG:root:Epoch: 13 	 Loss: 0.607636570930481 	 loss eva: 0.5241278409957886 	
DEBUG:root:Epoch: 14 	 Loss: 0.5500770211219788 	 loss eva: 0.4932619333267212 	
DEBUG:root:Epoch: 15 	 Loss: 0.6052075624465942 	 loss eva: 0.4996533989906311 	
DEBUG:root:Epoch: 16 	 Loss: 0.44538936018943787 	 loss eva: 0.5165662169456482 	
DEBUG:root:Epoch: 17 	 Loss: 0.48473548889160156 	 loss eva: 0.4932493567466736 	
DEBUG:root:Epoch: 18 	 Loss: 0.4563731551170349 	 loss eva: 0.5029410719871521 	
DEBUG:root:Epoch: 19 	 Loss: 0.5136381387710571 	 loss eva: 0.48982977867126465 	
DEBUG:root:Epoch: 20 	 Loss: 0.541858434677124 	 loss eva: 0.49323102831840515 	
DEBUG:root:Epoch: 21 	 Loss: 0.40161776542663574 	 loss eva: 0.4970688223838806 	
DEBUG:root:Epoch: 22 	 Loss: 0.5068432688713074 	 loss eva: 0.4973190128803253 	
DEBUG:root:Epoch: 23 	 Loss: 0.545852541923523 	 loss eva: 0.4929085373878479 	
DEBUG:root:Epoch: 24 	 Loss: 0.5277702808380127 	 loss eva: 0.4901977479457855 	
DEBUG:root:Epoch: 25 	 Loss: 0.5950843691825867 	 loss eva: 0.4792481064796448 	
DEBUG:root:Epoch: 26 	 Loss: 0.4998002052307129 	 loss eva: 0.49435633420944214 	
DEBUG:root:Epoch: 27 	 Loss: 0.4757082164287567 	 loss eva: 0.48278093338012695 	
DEBUG:root:Epoch: 28 	 Loss: 0.48230671882629395 	 loss eva: 0.48467782139778137 	
DEBUG:root:Epoch: 29 	 Loss: 0.5392712354660034 	 loss eva: 0.4698634147644043 	
DEBUG:root:Epoch: 30 	 Loss: 0.5257565379142761 	 loss eva: 0.47784146666526794 	
DEBUG:root:Epoch: 31 	 Loss: 0.5531346201896667 	 loss eva: 0.48484718799591064 	
DEBUG:root:Epoch: 32 	 Loss: 0.4338819980621338 	 loss eva: 0.49238190054893494 	
DEBUG:root:Epoch: 33 	 Loss: 0.3977256417274475 	 loss eva: 0.4723484516143799 	
DEBUG:root:Epoch: 34 	 Loss: 0.4589938521385193 	 loss eva: 0.47079846262931824 	
DEBUG:root:Epoch: 35 	 Loss: 0.46753937005996704 	 loss eva: 0.4623974859714508 	
DEBUG:root:Epoch: 36 	 Loss: 0.5105435848236084 	 loss eva: 0.4629749357700348 	
DEBUG:root:Epoch: 37 	 Loss: 0.4987542927265167 	 loss eva: 0.47585663199424744 	
DEBUG:root:Epoch: 38 	 Loss: 0.47501397132873535 	 loss eva: 0.45616433024406433 	
DEBUG:root:Epoch: 39 	 Loss: 0.43862491846084595 	 loss eva: 0.46027472615242004 	
DEBUG:root:Epoch: 40 	 Loss: 0.5102400183677673 	 loss eva: 0.44947609305381775 	
