INFO:root:Start LIMU training for 3200 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU training for 3200 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU training for 3200 epochs.
INFO:root:Training with gpu: True.
DEBUG:root:Epoch: 0 	 Loss: 1.3531763553619385 	 loss eva: 1.227963924407959 	
DEBUG:root:Epoch: 1 	 Loss: 1.0053398609161377 	 loss eva: 1.2096848487854004 	
DEBUG:root:Epoch: 2 	 Loss: 1.7568081617355347 	 loss eva: 1.1834861040115356 	
DEBUG:root:Epoch: 3 	 Loss: 1.1600605249404907 	 loss eva: 1.1929621696472168 	
DEBUG:root:Epoch: 4 	 Loss: 1.242048740386963 	 loss eva: 1.1516939401626587 	
DEBUG:root:Epoch: 5 	 Loss: 1.1486482620239258 	 loss eva: 1.1637009382247925 	
DEBUG:root:Epoch: 6 	 Loss: 1.0969446897506714 	 loss eva: 1.1390525102615356 	
DEBUG:root:Epoch: 7 	 Loss: 1.1336389780044556 	 loss eva: 1.137454628944397 	
DEBUG:root:Epoch: 8 	 Loss: 1.1901382207870483 	 loss eva: 1.1679555177688599 	
DEBUG:root:Epoch: 9 	 Loss: 1.2481039762496948 	 loss eva: 1.117707371711731 	
DEBUG:root:Epoch: 10 	 Loss: 1.5652881860733032 	 loss eva: 1.1480498313903809 	
DEBUG:root:Epoch: 11 	 Loss: 1.4284121990203857 	 loss eva: 1.1246137619018555 	
DEBUG:root:Epoch: 12 	 Loss: 1.2322070598602295 	 loss eva: 1.1268303394317627 	
DEBUG:root:Epoch: 13 	 Loss: 1.6218204498291016 	 loss eva: 1.109826922416687 	
DEBUG:root:Epoch: 14 	 Loss: 1.2757568359375 	 loss eva: 1.1383064985275269 	
DEBUG:root:Epoch: 15 	 Loss: 0.9933670163154602 	 loss eva: 1.1419932842254639 	
DEBUG:root:Epoch: 16 	 Loss: 1.0902345180511475 	 loss eva: 1.1299471855163574 	
DEBUG:root:Epoch: 17 	 Loss: 1.0050673484802246 	 loss eva: 1.1359143257141113 	
DEBUG:root:Epoch: 18 	 Loss: 1.3998174667358398 	 loss eva: 1.1689190864562988 	
DEBUG:root:Epoch: 19 	 Loss: 1.7159278392791748 	 loss eva: 1.1333175897598267 	
DEBUG:root:Epoch: 20 	 Loss: 0.9863280057907104 	 loss eva: 1.084547758102417 	
DEBUG:root:Epoch: 21 	 Loss: 1.20177161693573 	 loss eva: 1.1123234033584595 	
DEBUG:root:Epoch: 22 	 Loss: 1.095869779586792 	 loss eva: 1.1235929727554321 	
DEBUG:root:Epoch: 23 	 Loss: 0.9548600912094116 	 loss eva: 1.094246745109558 	
DEBUG:root:Epoch: 24 	 Loss: 1.2694731950759888 	 loss eva: 1.12638258934021 	
DEBUG:root:Epoch: 25 	 Loss: 0.7778885364532471 	 loss eva: 1.1532313823699951 	
DEBUG:root:Epoch: 26 	 Loss: 1.0940524339675903 	 loss eva: 1.129810094833374 	
DEBUG:root:Epoch: 27 	 Loss: 1.354171872138977 	 loss eva: 1.1482539176940918 	
DEBUG:root:Epoch: 28 	 Loss: 1.0582603216171265 	 loss eva: 1.1137921810150146 	
DEBUG:root:Epoch: 29 	 Loss: 1.6706757545471191 	 loss eva: 1.145582675933838 	
DEBUG:root:Epoch: 30 	 Loss: 0.9790471792221069 	 loss eva: 1.080182671546936 	
DEBUG:root:Epoch: 31 	 Loss: 1.4266425371170044 	 loss eva: 1.1491031646728516 	
DEBUG:root:Epoch: 32 	 Loss: 0.9748056530952454 	 loss eva: 1.1601448059082031 	
DEBUG:root:Epoch: 33 	 Loss: 1.3146040439605713 	 loss eva: 1.105285406112671 	
DEBUG:root:Epoch: 34 	 Loss: 1.2868666648864746 	 loss eva: 1.0966675281524658 	
DEBUG:root:Epoch: 35 	 Loss: 1.0600446462631226 	 loss eva: 1.1787440776824951 	
DEBUG:root:Epoch: 36 	 Loss: 1.553397536277771 	 loss eva: 1.0939193964004517 	
DEBUG:root:Epoch: 37 	 Loss: 1.5559252500534058 	 loss eva: 1.1102691888809204 	
DEBUG:root:Epoch: 38 	 Loss: 1.2646284103393555 	 loss eva: 1.1086058616638184 	
DEBUG:root:Epoch: 39 	 Loss: 1.2641408443450928 	 loss eva: 1.1558222770690918 	
DEBUG:root:Epoch: 40 	 Loss: 1.463914394378662 	 loss eva: 1.0975348949432373 	
DEBUG:root:Epoch: 41 	 Loss: 1.0597351789474487 	 loss eva: 1.1392529010772705 	
DEBUG:root:Epoch: 42 	 Loss: 1.3310967683792114 	 loss eva: 1.1193711757659912 	
DEBUG:root:Epoch: 43 	 Loss: 1.5067033767700195 	 loss eva: 1.1398050785064697 	
DEBUG:root:Epoch: 44 	 Loss: 1.0888748168945312 	 loss eva: 1.1303396224975586 	
DEBUG:root:Epoch: 45 	 Loss: 0.8725504875183105 	 loss eva: 1.119260311126709 	
DEBUG:root:Epoch: 46 	 Loss: 1.1337029933929443 	 loss eva: 1.1719000339508057 	
DEBUG:root:Epoch: 47 	 Loss: 1.2097631692886353 	 loss eva: 1.1208034753799438 	
DEBUG:root:Epoch: 48 	 Loss: 1.3543564081192017 	 loss eva: 1.1267504692077637 	
DEBUG:root:Epoch: 49 	 Loss: 0.971939206123352 	 loss eva: 1.08981192111969 	
DEBUG:root:Epoch: 50 	 Loss: 1.399051308631897 	 loss eva: 1.1138768196105957 	
DEBUG:root:Epoch: 51 	 Loss: 1.3373528718948364 	 loss eva: 1.1465179920196533 	
DEBUG:root:Epoch: 52 	 Loss: 0.9554633498191833 	 loss eva: 1.094963550567627 	
DEBUG:root:Epoch: 53 	 Loss: 0.8053516149520874 	 loss eva: 1.105824589729309 	
DEBUG:root:Epoch: 54 	 Loss: 1.3967825174331665 	 loss eva: 1.1090669631958008 	
DEBUG:root:Epoch: 55 	 Loss: 1.219551920890808 	 loss eva: 1.0920320749282837 	
DEBUG:root:Epoch: 56 	 Loss: 1.001604437828064 	 loss eva: 1.1227831840515137 	
DEBUG:root:Epoch: 57 	 Loss: 1.2126164436340332 	 loss eva: 1.1430401802062988 	
DEBUG:root:Epoch: 58 	 Loss: 1.2145370244979858 	 loss eva: 1.1147618293762207 	
DEBUG:root:Epoch: 59 	 Loss: 1.1019946336746216 	 loss eva: 1.1025457382202148 	
DEBUG:root:Epoch: 60 	 Loss: 0.8997830152511597 	 loss eva: 1.0999443531036377 	
DEBUG:root:Epoch: 61 	 Loss: 1.243242859840393 	 loss eva: 1.1189961433410645 	
DEBUG:root:Epoch: 62 	 Loss: 1.1467584371566772 	 loss eva: 1.1657557487487793 	
DEBUG:root:Epoch: 63 	 Loss: 1.4233111143112183 	 loss eva: 1.101266622543335 	
DEBUG:root:Epoch: 64 	 Loss: 1.7396262884140015 	 loss eva: 1.1095629930496216 	
DEBUG:root:Epoch: 65 	 Loss: 1.600710391998291 	 loss eva: 1.1413334608078003 	
DEBUG:root:Epoch: 66 	 Loss: 1.2278653383255005 	 loss eva: 1.128519058227539 	
DEBUG:root:Epoch: 67 	 Loss: 0.9579355120658875 	 loss eva: 1.1079124212265015 	
DEBUG:root:Epoch: 68 	 Loss: 1.1580631732940674 	 loss eva: 1.092727541923523 	
DEBUG:root:Epoch: 69 	 Loss: 1.1687729358673096 	 loss eva: 1.1189035177230835 	
DEBUG:root:Epoch: 70 	 Loss: 1.2263468503952026 	 loss eva: 1.1375898122787476 	
DEBUG:root:Epoch: 71 	 Loss: 1.3491932153701782 	 loss eva: 1.0910968780517578 	
DEBUG:root:Epoch: 72 	 Loss: 1.4487491846084595 	 loss eva: 1.1144102811813354 	
DEBUG:root:Epoch: 73 	 Loss: 1.2250784635543823 	 loss eva: 1.1020078659057617 	
DEBUG:root:Epoch: 74 	 Loss: 0.9049360156059265 	 loss eva: 1.1076018810272217 	
DEBUG:root:Epoch: 75 	 Loss: 1.165002465248108 	 loss eva: 1.0757943391799927 	
DEBUG:root:Epoch: 76 	 Loss: 1.0318673849105835 	 loss eva: 1.150376796722412 	
DEBUG:root:Epoch: 77 	 Loss: 0.9961451292037964 	 loss eva: 1.1290473937988281 	
DEBUG:root:Epoch: 78 	 Loss: 1.10905921459198 	 loss eva: 1.1290333271026611 	
DEBUG:root:Epoch: 79 	 Loss: 1.0432623624801636 	 loss eva: 1.1683857440948486 	
DEBUG:root:Epoch: 80 	 Loss: 1.1314060688018799 	 loss eva: 1.1317787170410156 	
DEBUG:root:Epoch: 81 	 Loss: 1.3997656106948853 	 loss eva: 1.13315749168396 	
DEBUG:root:Epoch: 82 	 Loss: 1.5276929140090942 	 loss eva: 1.12147855758667 	
DEBUG:root:Epoch: 83 	 Loss: 1.1723123788833618 	 loss eva: 1.1196649074554443 	
DEBUG:root:Epoch: 84 	 Loss: 1.2977392673492432 	 loss eva: 1.1335036754608154 	
DEBUG:root:Epoch: 85 	 Loss: 1.0441439151763916 	 loss eva: 1.1325305700302124 	
DEBUG:root:Epoch: 86 	 Loss: 0.9401009678840637 	 loss eva: 1.1317622661590576 	
DEBUG:root:Epoch: 87 	 Loss: 1.1190005540847778 	 loss eva: 1.1420120000839233 	
DEBUG:root:Epoch: 88 	 Loss: 1.340995192527771 	 loss eva: 1.1388968229293823 	
DEBUG:root:Epoch: 89 	 Loss: 1.2739198207855225 	 loss eva: 1.1153817176818848 	
DEBUG:root:Epoch: 90 	 Loss: 1.1919959783554077 	 loss eva: 1.109809398651123 	
DEBUG:root:Epoch: 91 	 Loss: 1.332446575164795 	 loss eva: 1.1368823051452637 	
DEBUG:root:Epoch: 92 	 Loss: 1.1151795387268066 	 loss eva: 1.1017111539840698 	
DEBUG:root:Epoch: 93 	 Loss: 0.9901624917984009 	 loss eva: 1.0802806615829468 	
DEBUG:root:Epoch: 94 	 Loss: 0.8283523917198181 	 loss eva: 1.1198885440826416 	
DEBUG:root:Epoch: 95 	 Loss: 1.173474669456482 	 loss eva: 1.1618419885635376 	
DEBUG:root:Epoch: 96 	 Loss: 1.285637617111206 	 loss eva: 1.128985047340393 	
DEBUG:root:Epoch: 97 	 Loss: 0.8584910035133362 	 loss eva: 1.1239345073699951 	
DEBUG:root:Epoch: 98 	 Loss: 1.3401427268981934 	 loss eva: 1.1065754890441895 	
DEBUG:root:Epoch: 99 	 Loss: 1.0914839506149292 	 loss eva: 1.1245806217193604 	
DEBUG:root:Epoch: 100 	 Loss: 0.9338452219963074 	 loss eva: 1.0998903512954712 	
DEBUG:root:Epoch: 101 	 Loss: 1.1025116443634033 	 loss eva: 1.1053208112716675 	
DEBUG:root:Epoch: 102 	 Loss: 0.9487354159355164 	 loss eva: 1.0608291625976562 	
DEBUG:root:Epoch: 103 	 Loss: 0.9715519547462463 	 loss eva: 1.1135261058807373 	
DEBUG:root:Epoch: 104 	 Loss: 1.2468810081481934 	 loss eva: 1.1380234956741333 	
DEBUG:root:Epoch: 105 	 Loss: 0.9030249118804932 	 loss eva: 1.1636780500411987 	
DEBUG:root:Epoch: 106 	 Loss: 0.8933261036872864 	 loss eva: 1.1314263343811035 	
DEBUG:root:Epoch: 107 	 Loss: 0.8918265700340271 	 loss eva: 1.1181670427322388 	
DEBUG:root:Epoch: 108 	 Loss: 1.3826642036437988 	 loss eva: 1.0662257671356201 	
DEBUG:root:Epoch: 109 	 Loss: 1.4058352708816528 	 loss eva: 1.1567939519882202 	
DEBUG:root:Epoch: 110 	 Loss: 1.0864174365997314 	 loss eva: 1.1412487030029297 	
DEBUG:root:Epoch: 111 	 Loss: 0.887740433216095 	 loss eva: 1.125494122505188 	
DEBUG:root:Epoch: 112 	 Loss: 0.7513688802719116 	 loss eva: 1.1009690761566162 	
DEBUG:root:Epoch: 113 	 Loss: 1.0816373825073242 	 loss eva: 1.0852277278900146 	
DEBUG:root:Epoch: 114 	 Loss: 1.3566817045211792 	 loss eva: 1.118278980255127 	
DEBUG:root:Epoch: 115 	 Loss: 1.0348899364471436 	 loss eva: 1.141588807106018 	
DEBUG:root:Epoch: 116 	 Loss: 1.206329107284546 	 loss eva: 1.0953891277313232 	
DEBUG:root:Epoch: 117 	 Loss: 1.0434924364089966 	 loss eva: 1.1189793348312378 	
DEBUG:root:Epoch: 118 	 Loss: 0.9698430895805359 	 loss eva: 1.1467299461364746 	
DEBUG:root:Epoch: 119 	 Loss: 1.0311654806137085 	 loss eva: 1.1386592388153076 	
DEBUG:root:Epoch: 120 	 Loss: 0.9116714000701904 	 loss eva: 1.1232507228851318 	
DEBUG:root:Epoch: 121 	 Loss: 1.1149553060531616 	 loss eva: 1.1117267608642578 	
DEBUG:root:Epoch: 122 	 Loss: 1.2651396989822388 	 loss eva: 1.1198351383209229 	
DEBUG:root:Epoch: 123 	 Loss: 0.7887693643569946 	 loss eva: 1.0962845087051392 	
DEBUG:root:Epoch: 124 	 Loss: 0.9648842811584473 	 loss eva: 1.1110358238220215 	
DEBUG:root:Epoch: 125 	 Loss: 1.141615867614746 	 loss eva: 1.096085548400879 	
DEBUG:root:Epoch: 126 	 Loss: 1.2284581661224365 	 loss eva: 1.118791103363037 	
DEBUG:root:Epoch: 127 	 Loss: 1.188873291015625 	 loss eva: 1.0762566328048706 	
DEBUG:root:Epoch: 128 	 Loss: 1.3811665773391724 	 loss eva: 1.07589590549469 	
DEBUG:root:Epoch: 129 	 Loss: 1.1987473964691162 	 loss eva: 1.0771437883377075 	
