INFO:root:Start LIMU training for 3200 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU training for 3200 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU training for 3200 epochs.
INFO:root:Training with gpu: True.
DEBUG:root:Epoch: 0 	 Loss: 0.09547615051269531 	 loss eva: 0.1392124742269516 	
DEBUG:root:Epoch: 1 	 Loss: 0.10169929265975952 	 loss eva: 0.12236453592777252 	
DEBUG:root:Epoch: 2 	 Loss: 0.09200208634138107 	 loss eva: 0.11547254770994186 	
DEBUG:root:Epoch: 3 	 Loss: 0.0763416513800621 	 loss eva: 0.11055607348680496 	
DEBUG:root:Epoch: 4 	 Loss: 0.08425267785787582 	 loss eva: 0.10900615900754929 	
DEBUG:root:Epoch: 5 	 Loss: 0.0792008489370346 	 loss eva: 0.10780360549688339 	
DEBUG:root:Epoch: 6 	 Loss: 0.08984608203172684 	 loss eva: 0.10834406316280365 	
DEBUG:root:Epoch: 7 	 Loss: 0.08969070017337799 	 loss eva: 0.10734955966472626 	
DEBUG:root:Epoch: 8 	 Loss: 0.08850755542516708 	 loss eva: 0.10467362403869629 	
DEBUG:root:Epoch: 9 	 Loss: 0.09004660695791245 	 loss eva: 0.10834392160177231 	
DEBUG:root:Epoch: 10 	 Loss: 0.07206997275352478 	 loss eva: 0.1060689315199852 	
DEBUG:root:Epoch: 11 	 Loss: 0.08443014323711395 	 loss eva: 0.10639171302318573 	
DEBUG:root:Epoch: 12 	 Loss: 0.07544867694377899 	 loss eva: 0.1058875247836113 	
DEBUG:root:Epoch: 13 	 Loss: 0.07230722904205322 	 loss eva: 0.10479363799095154 	
DEBUG:root:Epoch: 14 	 Loss: 0.0782804861664772 	 loss eva: 0.10664036870002747 	
DEBUG:root:Epoch: 15 	 Loss: 0.07824821025133133 	 loss eva: 0.1066361740231514 	
DEBUG:root:Epoch: 16 	 Loss: 0.0804411917924881 	 loss eva: 0.10877282172441483 	
DEBUG:root:Epoch: 17 	 Loss: 0.07295314967632294 	 loss eva: 0.10581743717193604 	
DEBUG:root:Epoch: 18 	 Loss: 0.07340475916862488 	 loss eva: 0.10622221976518631 	
DEBUG:root:Epoch: 19 	 Loss: 0.07509070634841919 	 loss eva: 0.10563790798187256 	
DEBUG:root:Epoch: 20 	 Loss: 0.07585655152797699 	 loss eva: 0.10599415749311447 	
DEBUG:root:Epoch: 21 	 Loss: 0.08336161822080612 	 loss eva: 0.10748816281557083 	
DEBUG:root:Epoch: 22 	 Loss: 0.07566522061824799 	 loss eva: 0.10727982223033905 	
DEBUG:root:Epoch: 23 	 Loss: 0.07087118178606033 	 loss eva: 0.10573410987854004 	
DEBUG:root:Epoch: 24 	 Loss: 0.06723073124885559 	 loss eva: 0.10492060333490372 	
DEBUG:root:Epoch: 25 	 Loss: 0.09203589707612991 	 loss eva: 0.10758605599403381 	
DEBUG:root:Epoch: 26 	 Loss: 0.07857071608304977 	 loss eva: 0.10593902319669724 	
DEBUG:root:Epoch: 27 	 Loss: 0.08131717145442963 	 loss eva: 0.10751163959503174 	
DEBUG:root:Epoch: 28 	 Loss: 0.06614603847265244 	 loss eva: 0.10574121028184891 	
DEBUG:root:Epoch: 29 	 Loss: 0.08300173282623291 	 loss eva: 0.10812480747699738 	
DEBUG:root:Epoch: 30 	 Loss: 0.077588751912117 	 loss eva: 0.10648899525403976 	
DEBUG:root:Epoch: 31 	 Loss: 0.06929374486207962 	 loss eva: 0.10730709880590439 	
DEBUG:root:Epoch: 32 	 Loss: 0.08418836444616318 	 loss eva: 0.10880319774150848 	
DEBUG:root:Epoch: 33 	 Loss: 0.08810029923915863 	 loss eva: 0.1056680902838707 	
DEBUG:root:Epoch: 34 	 Loss: 0.07431534677743912 	 loss eva: 0.10612964630126953 	
DEBUG:root:Epoch: 35 	 Loss: 0.06873161345720291 	 loss eva: 0.10501203685998917 	
DEBUG:root:Epoch: 36 	 Loss: 0.07364435493946075 	 loss eva: 0.10596472769975662 	
DEBUG:root:Epoch: 37 	 Loss: 0.05886159464716911 	 loss eva: 0.10690584033727646 	
DEBUG:root:Epoch: 38 	 Loss: 0.07937423139810562 	 loss eva: 0.10716944932937622 	
DEBUG:root:Epoch: 39 	 Loss: 0.0854455903172493 	 loss eva: 0.10557296872138977 	
DEBUG:root:Epoch: 40 	 Loss: 0.08873192220926285 	 loss eva: 0.1067742109298706 	
DEBUG:root:Epoch: 41 	 Loss: 0.08556103706359863 	 loss eva: 0.10751068592071533 	
DEBUG:root:Epoch: 42 	 Loss: 0.06951526552438736 	 loss eva: 0.10796233266592026 	
DEBUG:root:Epoch: 43 	 Loss: 0.08180814236402512 	 loss eva: 0.10650650411844254 	
DEBUG:root:Epoch: 44 	 Loss: 0.0657171681523323 	 loss eva: 0.10571896284818649 	
DEBUG:root:Epoch: 45 	 Loss: 0.0716264545917511 	 loss eva: 0.10695936530828476 	
DEBUG:root:Epoch: 46 	 Loss: 0.08360222727060318 	 loss eva: 0.10604277998209 	
DEBUG:root:Epoch: 47 	 Loss: 0.0797182098031044 	 loss eva: 0.10602805763483047 	
DEBUG:root:Epoch: 48 	 Loss: 0.07804210484027863 	 loss eva: 0.107375368475914 	
DEBUG:root:Epoch: 49 	 Loss: 0.08257993310689926 	 loss eva: 0.10592953115701675 	
DEBUG:root:Epoch: 50 	 Loss: 0.06866540759801865 	 loss eva: 0.10568264871835709 	
DEBUG:root:Epoch: 51 	 Loss: 0.07648440450429916 	 loss eva: 0.1078367754817009 	
DEBUG:root:Epoch: 52 	 Loss: 0.0711476057767868 	 loss eva: 0.10708916187286377 	
DEBUG:root:Epoch: 53 	 Loss: 0.08515084534883499 	 loss eva: 0.10690707713365555 	
DEBUG:root:Epoch: 54 	 Loss: 0.0700003132224083 	 loss eva: 0.10543539375066757 	
DEBUG:root:Epoch: 55 	 Loss: 0.06885053217411041 	 loss eva: 0.10604553669691086 	
DEBUG:root:Epoch: 56 	 Loss: 0.09400411695241928 	 loss eva: 0.10607034713029861 	
DEBUG:root:Epoch: 57 	 Loss: 0.07859580218791962 	 loss eva: 0.10620486736297607 	
DEBUG:root:Epoch: 58 	 Loss: 0.06837525218725204 	 loss eva: 0.1076650395989418 	
DEBUG:root:Epoch: 59 	 Loss: 0.08937940746545792 	 loss eva: 0.10538777709007263 	
DEBUG:root:Epoch: 60 	 Loss: 0.09106171876192093 	 loss eva: 0.10537708550691605 	
DEBUG:root:Epoch: 61 	 Loss: 0.0937093123793602 	 loss eva: 0.10718818753957748 	
DEBUG:root:Epoch: 62 	 Loss: 0.0829964429140091 	 loss eva: 0.10594423860311508 	
DEBUG:root:Epoch: 63 	 Loss: 0.08782064914703369 	 loss eva: 0.10659033060073853 	
DEBUG:root:Epoch: 64 	 Loss: 0.09786020964384079 	 loss eva: 0.10510308295488358 	
DEBUG:root:Epoch: 65 	 Loss: 0.08038390427827835 	 loss eva: 0.1070898249745369 	
DEBUG:root:Epoch: 66 	 Loss: 0.07964533567428589 	 loss eva: 0.10535991936922073 	
DEBUG:root:Epoch: 67 	 Loss: 0.08437749743461609 	 loss eva: 0.10776925086975098 	
DEBUG:root:Epoch: 68 	 Loss: 0.08938156068325043 	 loss eva: 0.10543818771839142 	
DEBUG:root:Epoch: 69 	 Loss: 0.0870916098356247 	 loss eva: 0.10690564662218094 	
DEBUG:root:Epoch: 70 	 Loss: 0.08225392550230026 	 loss eva: 0.10830608010292053 	
DEBUG:root:Epoch: 71 	 Loss: 0.08798610419034958 	 loss eva: 0.10498721897602081 	
DEBUG:root:Epoch: 72 	 Loss: 0.07823251932859421 	 loss eva: 0.10743112862110138 	
DEBUG:root:Epoch: 73 	 Loss: 0.07637419551610947 	 loss eva: 0.10645224899053574 	
DEBUG:root:Epoch: 74 	 Loss: 0.07678644359111786 	 loss eva: 0.10573262721300125 	
DEBUG:root:Epoch: 75 	 Loss: 0.08539919555187225 	 loss eva: 0.10349567979574203 	
DEBUG:root:Epoch: 76 	 Loss: 0.08596721291542053 	 loss eva: 0.10712017863988876 	
DEBUG:root:Epoch: 77 	 Loss: 0.09111983329057693 	 loss eva: 0.10585286468267441 	
DEBUG:root:Epoch: 78 	 Loss: 0.07230393588542938 	 loss eva: 0.10728015005588531 	
DEBUG:root:Epoch: 79 	 Loss: 0.06748699396848679 	 loss eva: 0.10896845906972885 	
DEBUG:root:Epoch: 80 	 Loss: 0.07382158190011978 	 loss eva: 0.10680187493562698 	
DEBUG:root:Epoch: 81 	 Loss: 0.08335614204406738 	 loss eva: 0.10667599737644196 	
DEBUG:root:Epoch: 82 	 Loss: 0.07762374728918076 	 loss eva: 0.1071503609418869 	
DEBUG:root:Epoch: 83 	 Loss: 0.0772741436958313 	 loss eva: 0.10742960125207901 	
DEBUG:root:Epoch: 84 	 Loss: 0.09078843146562576 	 loss eva: 0.1064307764172554 	
DEBUG:root:Epoch: 85 	 Loss: 0.08709006756544113 	 loss eva: 0.10498229414224625 	
DEBUG:root:Epoch: 86 	 Loss: 0.07951828837394714 	 loss eva: 0.10690798610448837 	
DEBUG:root:Epoch: 87 	 Loss: 0.07459531724452972 	 loss eva: 0.1066318228840828 	
DEBUG:root:Epoch: 88 	 Loss: 0.07657573372125626 	 loss eva: 0.10783640295267105 	
DEBUG:root:Epoch: 89 	 Loss: 0.05909743905067444 	 loss eva: 0.10484147816896439 	
DEBUG:root:Epoch: 90 	 Loss: 0.0804196298122406 	 loss eva: 0.10746827721595764 	
DEBUG:root:Epoch: 91 	 Loss: 0.06552774459123611 	 loss eva: 0.10602007806301117 	
DEBUG:root:Epoch: 92 	 Loss: 0.09541469067335129 	 loss eva: 0.1085718646645546 	
DEBUG:root:Epoch: 93 	 Loss: 0.08791947364807129 	 loss eva: 0.10593357682228088 	
DEBUG:root:Epoch: 94 	 Loss: 0.0700313001871109 	 loss eva: 0.10575703531503677 	
DEBUG:root:Epoch: 95 	 Loss: 0.07314052432775497 	 loss eva: 0.10622775554656982 	
DEBUG:root:Epoch: 96 	 Loss: 0.08487321436405182 	 loss eva: 0.10483191907405853 	
DEBUG:root:Epoch: 97 	 Loss: 0.07572927325963974 	 loss eva: 0.10702662169933319 	
DEBUG:root:Epoch: 98 	 Loss: 0.08020520955324173 	 loss eva: 0.10686192661523819 	
DEBUG:root:Epoch: 99 	 Loss: 0.07849898934364319 	 loss eva: 0.10733835399150848 	
DEBUG:root:Epoch: 100 	 Loss: 0.08077404648065567 	 loss eva: 0.10697157680988312 	
DEBUG:root:Epoch: 101 	 Loss: 0.07768052816390991 	 loss eva: 0.10643793642520905 	
DEBUG:root:Epoch: 102 	 Loss: 0.07794497162103653 	 loss eva: 0.10606324672698975 	
DEBUG:root:Epoch: 103 	 Loss: 0.08103582262992859 	 loss eva: 0.10743286460638046 	
DEBUG:root:Epoch: 104 	 Loss: 0.08914105594158173 	 loss eva: 0.10630689561367035 	
DEBUG:root:Epoch: 105 	 Loss: 0.08293917030096054 	 loss eva: 0.10556503385305405 	
DEBUG:root:Epoch: 106 	 Loss: 0.0832248404622078 	 loss eva: 0.11032366007566452 	
DEBUG:root:Epoch: 107 	 Loss: 0.09154663234949112 	 loss eva: 0.10420481860637665 	
DEBUG:root:Epoch: 108 	 Loss: 0.07997125387191772 	 loss eva: 0.10516247898340225 	
