INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
DEBUG:root:Epoch: 0 	 Loss: 1.8628969192504883 	 train acc: 0.20833333333333334 	 eval acc: 0.1753472222222222test acc: 0.13286163522012578 	 train f1: 0.10237510237510238 	 eval f1: 0.07310356445533266 	 test f1: 0.0726471274862812
DEBUG:root:Epoch: 1 	 Loss: 1.8024758100509644 	 train acc: 0.25 	 eval acc: 0.24739583333333334test acc: 0.1721698113207547 	 train f1: 0.15158730158730158 	 eval f1: 0.15547475592919233 	 test f1: 0.1296265964442522
DEBUG:root:Epoch: 2 	 Loss: 1.7828468084335327 	 train acc: 0.2708333333333333 	 eval acc: 0.24131944444444445test acc: 0.15172955974842767 	 train f1: 0.13928329952670723 	 eval f1: 0.14696899254179385 	 test f1: 0.0985665113701751
DEBUG:root:Epoch: 3 	 Loss: 1.6987558603286743 	 train acc: 0.3333333333333333 	 eval acc: 0.2647569444444444test acc: 0.24056603773584906 	 train f1: 0.22857142857142856 	 eval f1: 0.17145189080757262 	 test f1: 0.14405491771170045
DEBUG:root:Epoch: 4 	 Loss: 1.6760224103927612 	 train acc: 0.3541666666666667 	 eval acc: 0.3046875test acc: 0.30660377358490565 	 train f1: 0.2485426603073662 	 eval f1: 0.18393864351049014 	 test f1: 0.18094178549972093
DEBUG:root:Epoch: 5 	 Loss: 1.6485763788223267 	 train acc: 0.3958333333333333 	 eval acc: 0.3272569444444444test acc: 0.34827044025157233 	 train f1: 0.3059902007270428 	 eval f1: 0.19653219586372025 	 test f1: 0.20852440048888932
DEBUG:root:Epoch: 6 	 Loss: 1.6941027641296387 	 train acc: 0.4583333333333333 	 eval acc: 0.3324652777777778test acc: 0.3828616352201258 	 train f1: 0.367550505050505 	 eval f1: 0.23299139202439434 	 test f1: 0.2496967496741047
DEBUG:root:Epoch: 7 	 Loss: 1.6090396642684937 	 train acc: 0.4791666666666667 	 eval acc: 0.3628472222222222test acc: 0.42059748427672955 	 train f1: 0.41045386788420846 	 eval f1: 0.25900820641249384 	 test f1: 0.2984002864631012
DEBUG:root:Epoch: 8 	 Loss: 1.546639084815979 	 train acc: 0.5625 	 eval acc: 0.4375test acc: 0.5377358490566038 	 train f1: 0.5172814734784174 	 eval f1: 0.34307106901757295 	 test f1: 0.4407954084398047
DEBUG:root:Epoch: 9 	 Loss: 1.5008729696273804 	 train acc: 0.6041666666666666 	 eval acc: 0.4800347222222222test acc: 0.5966981132075472 	 train f1: 0.5532829990233641 	 eval f1: 0.35049872979293406 	 test f1: 0.5046933942027462
DEBUG:root:Epoch: 10 	 Loss: 1.5334997177124023 	 train acc: 0.6666666666666666 	 eval acc: 0.5425347222222222test acc: 0.6297169811320755 	 train f1: 0.6207385450806504 	 eval f1: 0.43209340826515424 	 test f1: 0.5358745939648003
DEBUG:root:Epoch: 11 	 Loss: 1.4264049530029297 	 train acc: 0.6666666666666666 	 eval acc: 0.6050347222222222test acc: 0.60062893081761 	 train f1: 0.6172483380816715 	 eval f1: 0.5173038300131877 	 test f1: 0.5108162780314133
DEBUG:root:Epoch: 12 	 Loss: 1.5080890655517578 	 train acc: 0.6666666666666666 	 eval acc: 0.671875test acc: 0.5613207547169812 	 train f1: 0.6091477966477966 	 eval f1: 0.5925526530839876 	 test f1: 0.4729035698108333
DEBUG:root:Epoch: 13 	 Loss: 1.512823224067688 	 train acc: 0.6875 	 eval acc: 0.6883680555555556test acc: 0.6053459119496856 	 train f1: 0.6283116883116883 	 eval f1: 0.6097727177735367 	 test f1: 0.5198892408322789
DEBUG:root:Epoch: 14 	 Loss: 1.4290155172348022 	 train acc: 0.6875 	 eval acc: 0.6762152777777778test acc: 0.5998427672955975 	 train f1: 0.639072039072039 	 eval f1: 0.5954644150177911 	 test f1: 0.5161966664968657
DEBUG:root:Epoch: 15 	 Loss: 1.446184754371643 	 train acc: 0.6875 	 eval acc: 0.6727430555555556test acc: 0.5966981132075472 	 train f1: 0.6283116883116883 	 eval f1: 0.5999476097077988 	 test f1: 0.5121724582080679
DEBUG:root:Epoch: 16 	 Loss: 1.3572096824645996 	 train acc: 0.75 	 eval acc: 0.7282986111111112test acc: 0.714622641509434 	 train f1: 0.6914619883040936 	 eval f1: 0.6455658390622628 	 test f1: 0.5974505312816529
DEBUG:root:Epoch: 17 	 Loss: 1.3308707475662231 	 train acc: 0.75 	 eval acc: 0.7430555555555556test acc: 0.7311320754716981 	 train f1: 0.6888888888888888 	 eval f1: 0.6597668094745539 	 test f1: 0.613260293203287
DEBUG:root:Epoch: 18 	 Loss: 1.384483814239502 	 train acc: 0.75 	 eval acc: 0.7326388888888888test acc: 0.7311320754716981 	 train f1: 0.6888888888888888 	 eval f1: 0.6560558700499878 	 test f1: 0.6106340061339176
DEBUG:root:Epoch: 19 	 Loss: 1.31520414352417 	 train acc: 0.7708333333333334 	 eval acc: 0.7508680555555556test acc: 0.7327044025157232 	 train f1: 0.7130004498425552 	 eval f1: 0.6708895877602331 	 test f1: 0.6142882662737407
DEBUG:root:Epoch: 20 	 Loss: 1.2445545196533203 	 train acc: 0.7916666666666666 	 eval acc: 0.7534722222222222test acc: 0.7397798742138365 	 train f1: 0.7354497354497354 	 eval f1: 0.6765997162234106 	 test f1: 0.6270580193064768
DEBUG:root:Epoch: 21 	 Loss: 1.2933489084243774 	 train acc: 0.7916666666666666 	 eval acc: 0.7621527777777778test acc: 0.7413522012578616 	 train f1: 0.7354497354497354 	 eval f1: 0.6959612846758502 	 test f1: 0.6362446477622058
DEBUG:root:Epoch: 22 	 Loss: 1.2717863321304321 	 train acc: 0.8333333333333334 	 eval acc: 0.7743055555555556test acc: 0.7437106918238994 	 train f1: 0.7987307000094724 	 eval f1: 0.7279841566407854 	 test f1: 0.647043627116229
