INFO:root:Start LIMU training for 3200 epochs.
INFO:root:Training with gpu: True.
DEBUG:root:Epoch: 0 	 Loss: 0.06969976425170898 	 loss eva: 0.07407668232917786 	
DEBUG:root:Epoch: 1 	 Loss: 0.08327509462833405 	 loss eva: 0.07215137034654617 	
DEBUG:root:Epoch: 2 	 Loss: 0.08193302154541016 	 loss eva: 0.07072225958108902 	
DEBUG:root:Epoch: 3 	 Loss: 0.08239609003067017 	 loss eva: 0.07026660442352295 	
DEBUG:root:Epoch: 4 	 Loss: 0.07170829176902771 	 loss eva: 0.07066985964775085 	
DEBUG:root:Epoch: 5 	 Loss: 0.08947592973709106 	 loss eva: 0.0703505203127861 	
DEBUG:root:Epoch: 6 	 Loss: 0.0667773187160492 	 loss eva: 0.06945481896400452 	
DEBUG:root:Epoch: 7 	 Loss: 0.06690654158592224 	 loss eva: 0.06945263594388962 	
DEBUG:root:Epoch: 8 	 Loss: 0.07594484090805054 	 loss eva: 0.06820119917392731 	
DEBUG:root:Epoch: 9 	 Loss: 0.0762353464961052 	 loss eva: 0.06790203601121902 	
DEBUG:root:Epoch: 10 	 Loss: 0.08446186780929565 	 loss eva: 0.06950671970844269 	
DEBUG:root:Epoch: 11 	 Loss: 0.07752463966608047 	 loss eva: 0.06845146417617798 	
DEBUG:root:Epoch: 12 	 Loss: 0.099522165954113 	 loss eva: 0.06929970532655716 	
DEBUG:root:Epoch: 13 	 Loss: 0.07987327873706818 	 loss eva: 0.06940718740224838 	
DEBUG:root:Epoch: 14 	 Loss: 0.06797168403863907 	 loss eva: 0.06843424588441849 	
DEBUG:root:Epoch: 15 	 Loss: 0.0659334808588028 	 loss eva: 0.06734314560890198 	
DEBUG:root:Epoch: 16 	 Loss: 0.07243877649307251 	 loss eva: 0.06822024285793304 	
DEBUG:root:Epoch: 17 	 Loss: 0.07588879764080048 	 loss eva: 0.07125698775053024 	
DEBUG:root:Epoch: 18 	 Loss: 0.07692846655845642 	 loss eva: 0.07068412005901337 	
DEBUG:root:Epoch: 19 	 Loss: 0.07764575630426407 	 loss eva: 0.06810613721609116 	
DEBUG:root:Epoch: 20 	 Loss: 0.08034130185842514 	 loss eva: 0.06935104727745056 	
DEBUG:root:Epoch: 21 	 Loss: 0.07937230169773102 	 loss eva: 0.06985980272293091 	
DEBUG:root:Epoch: 22 	 Loss: 0.0695042535662651 	 loss eva: 0.06835555285215378 	
DEBUG:root:Epoch: 23 	 Loss: 0.07618600875139236 	 loss eva: 0.06953269243240356 	
DEBUG:root:Epoch: 24 	 Loss: 0.06971941888332367 	 loss eva: 0.06878387182950974 	
DEBUG:root:Epoch: 25 	 Loss: 0.08923444151878357 	 loss eva: 0.07044932246208191 	
DEBUG:root:Epoch: 26 	 Loss: 0.07162335515022278 	 loss eva: 0.0692659392952919 	
DEBUG:root:Epoch: 27 	 Loss: 0.07153050601482391 	 loss eva: 0.06937681883573532 	
DEBUG:root:Epoch: 28 	 Loss: 0.08838832378387451 	 loss eva: 0.06889575719833374 	
DEBUG:root:Epoch: 29 	 Loss: 0.08071301132440567 	 loss eva: 0.06908058375120163 	
DEBUG:root:Epoch: 30 	 Loss: 0.08064370602369308 	 loss eva: 0.06929969787597656 	
DEBUG:root:Epoch: 31 	 Loss: 0.09392225742340088 	 loss eva: 0.06969283521175385 	
DEBUG:root:Epoch: 32 	 Loss: 0.07009970396757126 	 loss eva: 0.06955421715974808 	
DEBUG:root:Epoch: 33 	 Loss: 0.08634563535451889 	 loss eva: 0.06863183528184891 	
DEBUG:root:Epoch: 34 	 Loss: 0.0851593017578125 	 loss eva: 0.068669892847538 	
DEBUG:root:Epoch: 35 	 Loss: 0.07909771054983139 	 loss eva: 0.07032772898674011 	
DEBUG:root:Epoch: 36 	 Loss: 0.07531308382749557 	 loss eva: 0.06927657872438431 	
DEBUG:root:Epoch: 37 	 Loss: 0.07361403852701187 	 loss eva: 0.06764502823352814 	
DEBUG:root:Epoch: 38 	 Loss: 0.08188368380069733 	 loss eva: 0.06876842677593231 	
DEBUG:root:Epoch: 39 	 Loss: 0.09334699809551239 	 loss eva: 0.06833978742361069 	
DEBUG:root:Epoch: 40 	 Loss: 0.08223128318786621 	 loss eva: 0.0690498799085617 	
DEBUG:root:Epoch: 41 	 Loss: 0.07845386862754822 	 loss eva: 0.06899625808000565 	
DEBUG:root:Epoch: 42 	 Loss: 0.08115246146917343 	 loss eva: 0.06846283376216888 	
DEBUG:root:Epoch: 43 	 Loss: 0.07430081814527512 	 loss eva: 0.0694398432970047 	
DEBUG:root:Epoch: 44 	 Loss: 0.09175703674554825 	 loss eva: 0.06947061419487 	
DEBUG:root:Epoch: 45 	 Loss: 0.08154561370611191 	 loss eva: 0.06916433572769165 	
DEBUG:root:Epoch: 46 	 Loss: 0.07756931334733963 	 loss eva: 0.0688125342130661 	
DEBUG:root:Epoch: 47 	 Loss: 0.07808947563171387 	 loss eva: 0.0694572776556015 	
DEBUG:root:Epoch: 48 	 Loss: 0.07640230655670166 	 loss eva: 0.0692431628704071 	
DEBUG:root:Epoch: 49 	 Loss: 0.06852935254573822 	 loss eva: 0.06945197284221649 	
DEBUG:root:Epoch: 50 	 Loss: 0.08754468709230423 	 loss eva: 0.06991368532180786 	
DEBUG:root:Epoch: 51 	 Loss: 0.08133361488580704 	 loss eva: 0.06857018172740936 	
DEBUG:root:Epoch: 52 	 Loss: 0.06905350089073181 	 loss eva: 0.07005172222852707 	
DEBUG:root:Epoch: 53 	 Loss: 0.06848960369825363 	 loss eva: 0.06825786083936691 	
DEBUG:root:Epoch: 54 	 Loss: 0.0762331485748291 	 loss eva: 0.0668935775756836 	
DEBUG:root:Epoch: 55 	 Loss: 0.07168077677488327 	 loss eva: 0.0675380751490593 	
DEBUG:root:Epoch: 56 	 Loss: 0.07342233508825302 	 loss eva: 0.06762535870075226 	
DEBUG:root:Epoch: 57 	 Loss: 0.06207853555679321 	 loss eva: 0.06708668172359467 	
DEBUG:root:Epoch: 58 	 Loss: 0.08231742680072784 	 loss eva: 0.06608270853757858 	
DEBUG:root:Epoch: 59 	 Loss: 0.08350524306297302 	 loss eva: 0.06573639065027237 	
DEBUG:root:Epoch: 60 	 Loss: 0.08672330528497696 	 loss eva: 0.06561783701181412 	
DEBUG:root:Epoch: 61 	 Loss: 0.06486237794160843 	 loss eva: 0.06548986583948135 	
DEBUG:root:Epoch: 62 	 Loss: 0.06129240617156029 	 loss eva: 0.06454735994338989 	
DEBUG:root:Epoch: 63 	 Loss: 0.0691489651799202 	 loss eva: 0.06491347402334213 	
DEBUG:root:Epoch: 64 	 Loss: 0.06011534854769707 	 loss eva: 0.06411172449588776 	
DEBUG:root:Epoch: 65 	 Loss: 0.07492981851100922 	 loss eva: 0.0638599842786789 	
DEBUG:root:Epoch: 66 	 Loss: 0.06715232878923416 	 loss eva: 0.06344747543334961 	
DEBUG:root:Epoch: 67 	 Loss: 0.0741315558552742 	 loss eva: 0.06456825882196426 	
DEBUG:root:Epoch: 68 	 Loss: 0.050752609968185425 	 loss eva: 0.0633373036980629 	
DEBUG:root:Epoch: 69 	 Loss: 0.0669272243976593 	 loss eva: 0.06322553753852844 	
DEBUG:root:Epoch: 70 	 Loss: 0.07624988257884979 	 loss eva: 0.0625605434179306 	
DEBUG:root:Epoch: 71 	 Loss: 0.05646619573235512 	 loss eva: 0.06328142434358597 	
DEBUG:root:Epoch: 72 	 Loss: 0.06690969318151474 	 loss eva: 0.062398284673690796 	
DEBUG:root:Epoch: 73 	 Loss: 0.06637130677700043 	 loss eva: 0.06328529119491577 	
DEBUG:root:Epoch: 74 	 Loss: 0.06896328926086426 	 loss eva: 0.06063521280884743 	
DEBUG:root:Epoch: 75 	 Loss: 0.07701974362134933 	 loss eva: 0.0614018477499485 	
DEBUG:root:Epoch: 76 	 Loss: 0.06572838127613068 	 loss eva: 0.062363892793655396 	
DEBUG:root:Epoch: 77 	 Loss: 0.05330479517579079 	 loss eva: 0.06207345798611641 	
DEBUG:root:Epoch: 78 	 Loss: 0.0716906189918518 	 loss eva: 0.06132906302809715 	
DEBUG:root:Epoch: 79 	 Loss: 0.055800631642341614 	 loss eva: 0.060044676065444946 	
DEBUG:root:Epoch: 80 	 Loss: 0.06343969702720642 	 loss eva: 0.06165231391787529 	
DEBUG:root:Epoch: 81 	 Loss: 0.059671562165021896 	 loss eva: 0.05992404744029045 	
DEBUG:root:Epoch: 82 	 Loss: 0.051648661494255066 	 loss eva: 0.05913577973842621 	
DEBUG:root:Epoch: 83 	 Loss: 0.06872831284999847 	 loss eva: 0.06098676472902298 	
DEBUG:root:Epoch: 84 	 Loss: 0.05731670558452606 	 loss eva: 0.06221066787838936 	
DEBUG:root:Epoch: 85 	 Loss: 0.06010770797729492 	 loss eva: 0.06255759298801422 	
DEBUG:root:Epoch: 86 	 Loss: 0.06198110803961754 	 loss eva: 0.060579199343919754 	
DEBUG:root:Epoch: 87 	 Loss: 0.06137245148420334 	 loss eva: 0.060966942459344864 	
DEBUG:root:Epoch: 88 	 Loss: 0.05850182846188545 	 loss eva: 0.06182106211781502 	
