INFO:root:Start LIMU training for 3200 epochs.
INFO:root:Training with gpu: True.
DEBUG:root:Epoch: 0 	 Loss: 0.12300699204206467 	 loss eva: 0.15496540069580078 	
DEBUG:root:Epoch: 1 	 Loss: 0.10232066363096237 	 loss eva: 0.14173711836338043 	
DEBUG:root:Epoch: 2 	 Loss: 0.09188862144947052 	 loss eva: 0.1380232274532318 	
DEBUG:root:Epoch: 3 	 Loss: 0.09845264256000519 	 loss eva: 0.13545310497283936 	
DEBUG:root:Epoch: 4 	 Loss: 0.10012537986040115 	 loss eva: 0.13316044211387634 	
DEBUG:root:Epoch: 5 	 Loss: 0.09290092438459396 	 loss eva: 0.13312189280986786 	
DEBUG:root:Epoch: 6 	 Loss: 0.08822332322597504 	 loss eva: 0.1316867470741272 	
DEBUG:root:Epoch: 7 	 Loss: 0.12408597767353058 	 loss eva: 0.1288507729768753 	
DEBUG:root:Epoch: 8 	 Loss: 0.10364320874214172 	 loss eva: 0.1302272230386734 	
DEBUG:root:Epoch: 9 	 Loss: 0.09217751771211624 	 loss eva: 0.1305549293756485 	
DEBUG:root:Epoch: 10 	 Loss: 0.09271173924207687 	 loss eva: 0.12982745468616486 	
DEBUG:root:Epoch: 11 	 Loss: 0.09106806665658951 	 loss eva: 0.13020570576190948 	
DEBUG:root:Epoch: 12 	 Loss: 0.09649715572595596 	 loss eva: 0.12870095670223236 	
DEBUG:root:Epoch: 13 	 Loss: 0.09754844754934311 	 loss eva: 0.13194575905799866 	
DEBUG:root:Epoch: 14 	 Loss: 0.09779120981693268 	 loss eva: 0.13212072849273682 	
DEBUG:root:Epoch: 15 	 Loss: 0.10448239743709564 	 loss eva: 0.12993977963924408 	
DEBUG:root:Epoch: 16 	 Loss: 0.104082852602005 	 loss eva: 0.12950018048286438 	
DEBUG:root:Epoch: 17 	 Loss: 0.10722425580024719 	 loss eva: 0.1281045824289322 	
DEBUG:root:Epoch: 18 	 Loss: 0.09279179573059082 	 loss eva: 0.13033872842788696 	
DEBUG:root:Epoch: 19 	 Loss: 0.09531733393669128 	 loss eva: 0.1285027712583542 	
DEBUG:root:Epoch: 20 	 Loss: 0.11622443795204163 	 loss eva: 0.1309855878353119 	
DEBUG:root:Epoch: 21 	 Loss: 0.11327777802944183 	 loss eva: 0.12871000170707703 	
DEBUG:root:Epoch: 22 	 Loss: 0.08735568821430206 	 loss eva: 0.13387100398540497 	
DEBUG:root:Epoch: 23 	 Loss: 0.10108615458011627 	 loss eva: 0.127650186419487 	
DEBUG:root:Epoch: 24 	 Loss: 0.0901058241724968 	 loss eva: 0.13226959109306335 	
DEBUG:root:Epoch: 25 	 Loss: 0.11167163401842117 	 loss eva: 0.1287800818681717 	
DEBUG:root:Epoch: 26 	 Loss: 0.09818531572818756 	 loss eva: 0.12887924909591675 	
DEBUG:root:Epoch: 27 	 Loss: 0.08827297389507294 	 loss eva: 0.12975135445594788 	
DEBUG:root:Epoch: 28 	 Loss: 0.09658262878656387 	 loss eva: 0.12929858267307281 	
DEBUG:root:Epoch: 29 	 Loss: 0.10975275188684464 	 loss eva: 0.13018560409545898 	
