INFO:root:Start LIMU training for 3200 epochs.
INFO:root:Training with gpu: True.
DEBUG:root:Epoch: 0 	 Loss: 0.6045553684234619 	 loss eva: 0.5598989725112915 	
DEBUG:root:Epoch: 1 	 Loss: 0.7518531084060669 	 loss eva: 0.49009832739830017 	
DEBUG:root:Epoch: 2 	 Loss: 0.5314120054244995 	 loss eva: 0.5149124264717102 	
DEBUG:root:Epoch: 3 	 Loss: 0.5754910707473755 	 loss eva: 0.5084792375564575 	
DEBUG:root:Epoch: 4 	 Loss: 0.4825584888458252 	 loss eva: 0.5126670598983765 	
DEBUG:root:Epoch: 5 	 Loss: 0.5783867239952087 	 loss eva: 0.5227563977241516 	
DEBUG:root:Epoch: 6 	 Loss: 0.43925851583480835 	 loss eva: 0.5335679054260254 	
DEBUG:root:Epoch: 7 	 Loss: 0.5801343321800232 	 loss eva: 0.5168639421463013 	
DEBUG:root:Epoch: 8 	 Loss: 0.556889533996582 	 loss eva: 0.524774432182312 	
DEBUG:root:Epoch: 9 	 Loss: 0.47239741683006287 	 loss eva: 0.5477504134178162 	
DEBUG:root:Epoch: 10 	 Loss: 0.5703820586204529 	 loss eva: 0.5425823330879211 	
DEBUG:root:Epoch: 11 	 Loss: 0.6007399559020996 	 loss eva: 0.516808271408081 	
DEBUG:root:Epoch: 12 	 Loss: 0.5970466136932373 	 loss eva: 0.4657437801361084 	
DEBUG:root:Epoch: 13 	 Loss: 0.5212703347206116 	 loss eva: 0.5322702527046204 	
DEBUG:root:Epoch: 14 	 Loss: 0.52275550365448 	 loss eva: 0.5011922121047974 	
DEBUG:root:Epoch: 15 	 Loss: 0.5715798735618591 	 loss eva: 0.4991613030433655 	
DEBUG:root:Epoch: 16 	 Loss: 0.5522561073303223 	 loss eva: 0.5156149864196777 	
DEBUG:root:Epoch: 17 	 Loss: 0.5481482148170471 	 loss eva: 0.5143147706985474 	
DEBUG:root:Epoch: 18 	 Loss: 0.5770246982574463 	 loss eva: 0.5251241326332092 	
DEBUG:root:Epoch: 19 	 Loss: 0.5438913702964783 	 loss eva: 0.517873227596283 	
DEBUG:root:Epoch: 20 	 Loss: 0.44089579582214355 	 loss eva: 0.46426329016685486 	
DEBUG:root:Epoch: 21 	 Loss: 0.4896354079246521 	 loss eva: 0.5030925869941711 	
DEBUG:root:Epoch: 22 	 Loss: 0.4672127068042755 	 loss eva: 0.4404637813568115 	
DEBUG:root:Epoch: 23 	 Loss: 0.5506538152694702 	 loss eva: 0.42138829827308655 	
DEBUG:root:Epoch: 24 	 Loss: 0.44648799300193787 	 loss eva: 0.47071343660354614 	
DEBUG:root:Epoch: 25 	 Loss: 0.4839041233062744 	 loss eva: 0.40338030457496643 	
DEBUG:root:Epoch: 26 	 Loss: 0.5628786683082581 	 loss eva: 0.4319104850292206 	
DEBUG:root:Epoch: 27 	 Loss: 0.517390787601471 	 loss eva: 0.4005441963672638 	
DEBUG:root:Epoch: 28 	 Loss: 0.48896917700767517 	 loss eva: 0.4476229250431061 	
DEBUG:root:Epoch: 29 	 Loss: 0.4481014013290405 	 loss eva: 0.42616474628448486 	
DEBUG:root:Epoch: 30 	 Loss: 0.43360206484794617 	 loss eva: 0.4312833547592163 	
DEBUG:root:Epoch: 31 	 Loss: 0.47024860978126526 	 loss eva: 0.42153656482696533 	
DEBUG:root:Epoch: 32 	 Loss: 0.46616965532302856 	 loss eva: 0.4518035352230072 	
DEBUG:root:Epoch: 33 	 Loss: 0.5966832041740417 	 loss eva: 0.4198165237903595 	
DEBUG:root:Epoch: 34 	 Loss: 0.46520206332206726 	 loss eva: 0.42951712012290955 	
DEBUG:root:Epoch: 35 	 Loss: 0.464190274477005 	 loss eva: 0.44293835759162903 	
DEBUG:root:Epoch: 36 	 Loss: 0.40491804480552673 	 loss eva: 0.45153769850730896 	
DEBUG:root:Epoch: 37 	 Loss: 0.5154556632041931 	 loss eva: 0.4315216541290283 	
DEBUG:root:Epoch: 38 	 Loss: 0.4583738148212433 	 loss eva: 0.4393840432167053 	
DEBUG:root:Epoch: 39 	 Loss: 0.4661577045917511 	 loss eva: 0.39328548312187195 	
DEBUG:root:Epoch: 40 	 Loss: 0.46344488859176636 	 loss eva: 0.46382805705070496 	
DEBUG:root:Epoch: 41 	 Loss: 0.4669770896434784 	 loss eva: 0.44285014271736145 	
