INFO:root:Start LIMU training for 3200 epochs.
INFO:root:Training with gpu: True.
DEBUG:root:Epoch: 0 	 Loss: 0.5634612441062927 	 loss eva: 0.5863911509513855 	
DEBUG:root:Epoch: 1 	 Loss: 0.6614307165145874 	 loss eva: 0.587210476398468 	
DEBUG:root:Epoch: 2 	 Loss: 0.582734227180481 	 loss eva: 0.5858873724937439 	
DEBUG:root:Epoch: 3 	 Loss: 0.5704911351203918 	 loss eva: 0.581844687461853 	
DEBUG:root:Epoch: 4 	 Loss: 0.6780344843864441 	 loss eva: 0.5865443348884583 	
DEBUG:root:Epoch: 5 	 Loss: 0.5637885928153992 	 loss eva: 0.5715176463127136 	
DEBUG:root:Epoch: 6 	 Loss: 0.5479539036750793 	 loss eva: 0.5713990926742554 	
DEBUG:root:Epoch: 7 	 Loss: 0.5029544234275818 	 loss eva: 0.5667629241943359 	
DEBUG:root:Epoch: 8 	 Loss: 0.6390666365623474 	 loss eva: 0.5900838375091553 	
DEBUG:root:Epoch: 9 	 Loss: 0.6031626462936401 	 loss eva: 0.5536448359489441 	
DEBUG:root:Epoch: 10 	 Loss: 0.5435193181037903 	 loss eva: 0.5617214441299438 	
DEBUG:root:Epoch: 11 	 Loss: 0.5570893287658691 	 loss eva: 0.5665257573127747 	
DEBUG:root:Epoch: 12 	 Loss: 0.5074990391731262 	 loss eva: 0.5329216718673706 	
DEBUG:root:Epoch: 13 	 Loss: 0.6103015542030334 	 loss eva: 0.5123855471611023 	
DEBUG:root:Epoch: 14 	 Loss: 0.6000040173530579 	 loss eva: 0.499096155166626 	
DEBUG:root:Epoch: 15 	 Loss: 0.5858654379844666 	 loss eva: 0.5322816967964172 	
DEBUG:root:Epoch: 16 	 Loss: 0.44559338688850403 	 loss eva: 0.5242507457733154 	
DEBUG:root:Epoch: 17 	 Loss: 0.5053642988204956 	 loss eva: 0.5063010454177856 	
DEBUG:root:Epoch: 18 	 Loss: 0.509702742099762 	 loss eva: 0.4757480323314667 	
DEBUG:root:Epoch: 19 	 Loss: 0.4798097312450409 	 loss eva: 0.5037545561790466 	
