INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
DEBUG:root:Epoch: 0 	 Loss: 1.8299345970153809 	 train acc: 0.1111111111111111 	 eval acc: 0.11848958333333333test acc: 0.0706880301602262 	 train f1: 0.047458389563652725 	 eval f1: 0.03774110032362459 	 test f1: 0.028533744810610235
DEBUG:root:Epoch: 1 	 Loss: 1.7721819877624512 	 train acc: 0.2361111111111111 	 eval acc: 0.21744791666666666test acc: 0.28180961357210177 	 train f1: 0.14229155966444101 	 eval f1: 0.12133530022968486 	 test f1: 0.20630925532279298
DEBUG:root:Epoch: 2 	 Loss: 1.7221235036849976 	 train acc: 0.2361111111111111 	 eval acc: 0.23958333333333334test acc: 0.23751178133836004 	 train f1: 0.08627450980392158 	 eval f1: 0.08133043427161074 	 test f1: 0.0759493670886076
DEBUG:root:Epoch: 3 	 Loss: 1.799714207649231 	 train acc: 0.2222222222222222 	 eval acc: 0.24609375test acc: 0.23751178133836004 	 train f1: 0.08247892458418773 	 eval f1: 0.09086924729534056 	 test f1: 0.07629427792915532
DEBUG:root:Epoch: 4 	 Loss: 1.7437673807144165 	 train acc: 0.2361111111111111 	 eval acc: 0.22135416666666666test acc: 0.13006597549481622 	 train f1: 0.13389355742296918 	 eval f1: 0.1250445289523175 	 test f1: 0.07370047255543438
DEBUG:root:Epoch: 5 	 Loss: 1.7442713975906372 	 train acc: 0.25 	 eval acc: 0.2265625test acc: 0.16022620169651272 	 train f1: 0.1426633484604499 	 eval f1: 0.1296696370415291 	 test f1: 0.09407618310482087
DEBUG:root:Epoch: 6 	 Loss: 1.7022347450256348 	 train acc: 0.2361111111111111 	 eval acc: 0.20442708333333334test acc: 0.28934967012252594 	 train f1: 0.143295159194282 	 eval f1: 0.1163159066784617 	 test f1: 0.16720487179715912
DEBUG:root:Epoch: 7 	 Loss: 1.7120170593261719 	 train acc: 0.2777777777777778 	 eval acc: 0.23307291666666666test acc: 0.2412818096135721 	 train f1: 0.1925336669582194 	 eval f1: 0.1507699231382922 	 test f1: 0.14174114689609363
DEBUG:root:Epoch: 8 	 Loss: 1.733035683631897 	 train acc: 0.2916666666666667 	 eval acc: 0.24739583333333334test acc: 0.09142318567389256 	 train f1: 0.22928277114323625 	 eval f1: 0.19713705882017518 	 test f1: 0.037949921752738654
DEBUG:root:Epoch: 9 	 Loss: 1.6875678300857544 	 train acc: 0.3333333333333333 	 eval acc: 0.2578125test acc: 0.09142318567389256 	 train f1: 0.26825478044990236 	 eval f1: 0.2156394997013458 	 test f1: 0.0375532326751839
DEBUG:root:Epoch: 10 	 Loss: 1.6720514297485352 	 train acc: 0.4166666666666667 	 eval acc: 0.3151041666666667test acc: 0.1291234684260132 	 train f1: 0.3284072249589491 	 eval f1: 0.2556050099749369 	 test f1: 0.07826679253648618
DEBUG:root:Epoch: 11 	 Loss: 1.6929634809494019 	 train acc: 0.4305555555555556 	 eval acc: 0.33203125test acc: 0.21394910461828465 	 train f1: 0.32961744639376217 	 eval f1: 0.2659756835531615 	 test f1: 0.15728530518231387
DEBUG:root:Epoch: 12 	 Loss: 1.6513551473617554 	 train acc: 0.4027777777777778 	 eval acc: 0.3307291666666667test acc: 0.19604147031102734 	 train f1: 0.3107261003644519 	 eval f1: 0.26309734024285675 	 test f1: 0.15428568454850985
DEBUG:root:Epoch: 13 	 Loss: 1.6129300594329834 	 train acc: 0.4305555555555556 	 eval acc: 0.3515625test acc: 0.25164938737040526 	 train f1: 0.3315412186379928 	 eval f1: 0.2810477876016569 	 test f1: 0.18874239739066379
DEBUG:root:Epoch: 14 	 Loss: 1.6280328035354614 	 train acc: 0.4444444444444444 	 eval acc: 0.3697916666666667test acc: 0.27521206409048066 	 train f1: 0.33457556935817806 	 eval f1: 0.28604407561124584 	 test f1: 0.21020681134525318
DEBUG:root:Epoch: 15 	 Loss: 1.6556525230407715 	 train acc: 0.4583333333333333 	 eval acc: 0.3763020833333333test acc: 0.4071630537229029 	 train f1: 0.33663162234590804 	 eval f1: 0.2836809517186469 	 test f1: 0.2891610489440217
DEBUG:root:Epoch: 16 	 Loss: 1.6212639808654785 	 train acc: 0.4722222222222222 	 eval acc: 0.3372395833333333test acc: 0.5051837888784166 	 train f1: 0.3817913023795377 	 eval f1: 0.26732044898409446 	 test f1: 0.3774825184486484
DEBUG:root:Epoch: 17 	 Loss: 1.570097804069519 	 train acc: 0.4722222222222222 	 eval acc: 0.3984375test acc: 0.5409990574929312 	 train f1: 0.3778676705789719 	 eval f1: 0.32897347312986375 	 test f1: 0.42513447558669176
DEBUG:root:Epoch: 18 	 Loss: 1.5817742347717285 	 train acc: 0.5 	 eval acc: 0.4205729166666667test acc: 0.4882186616399623 	 train f1: 0.4142857142857143 	 eval f1: 0.3571967092142647 	 test f1: 0.3940043281222139
DEBUG:root:Epoch: 19 	 Loss: 1.5809292793273926 	 train acc: 0.4861111111111111 	 eval acc: 0.4075520833333333test acc: 0.5117813383600377 	 train f1: 0.39628971328451773 	 eval f1: 0.33678705006814563 	 test f1: 0.3960038967240542
DEBUG:root:Epoch: 20 	 Loss: 1.5710245370864868 	 train acc: 0.4444444444444444 	 eval acc: 0.3815104166666667test acc: 0.5051837888784166 	 train f1: 0.3426767676767677 	 eval f1: 0.2961865179255166 	 test f1: 0.408831034701634
DEBUG:root:Epoch: 21 	 Loss: 1.5273537635803223 	 train acc: 0.4305555555555556 	 eval acc: 0.39453125test acc: 0.45523091423185674 	 train f1: 0.2840166369578135 	 eval f1: 0.2634495482447065 	 test f1: 0.28588554834518903
DEBUG:root:Epoch: 22 	 Loss: 1.5707587003707886 	 train acc: 0.5 	 eval acc: 0.4205729166666667test acc: 0.43261074458058435 	 train f1: 0.3261192598983798 	 eval f1: 0.27189873090967115 	 test f1: 0.23130655264989564
DEBUG:root:Epoch: 23 	 Loss: 1.5797125101089478 	 train acc: 0.4722222222222222 	 eval acc: 0.421875test acc: 0.43261074458058435 	 train f1: 0.31546840958605665 	 eval f1: 0.2809413201586222 	 test f1: 0.24261603375527427
DEBUG:root:Epoch: 24 	 Loss: 1.5199713706970215 	 train acc: 0.5 	 eval acc: 0.4296875test acc: 0.43355325164938735 	 train f1: 0.3431623931623931 	 eval f1: 0.2943541697909439 	 test f1: 0.24451753002839352
DEBUG:root:Epoch: 25 	 Loss: 1.5130887031555176 	 train acc: 0.4583333333333333 	 eval acc: 0.4166666666666667test acc: 0.46748350612629597 	 train f1: 0.30172413793103453 	 eval f1: 0.2882299984603061 	 test f1: 0.3238886954642886
DEBUG:root:Epoch: 26 	 Loss: 1.559063196182251 	 train acc: 0.4166666666666667 	 eval acc: 0.3958333333333333test acc: 0.5042412818096136 	 train f1: 0.30493907983269686 	 eval f1: 0.29347614950434936 	 test f1: 0.427477204404954
DEBUG:root:Epoch: 27 	 Loss: 1.5453640222549438 	 train acc: 0.4166666666666667 	 eval acc: 0.4088541666666667test acc: 0.5551366635249765 	 train f1: 0.34590964590964585 	 eval f1: 0.3409536155676145 	 test f1: 0.5170781290205604
DEBUG:root:Epoch: 28 	 Loss: 1.5291489362716675 	 train acc: 0.5277777777777778 	 eval acc: 0.3997395833333333test acc: 0.42507068803016024 	 train f1: 0.43870149911816575 	 eval f1: 0.3517469110759122 	 test f1: 0.3728663504616358
DEBUG:root:Epoch: 29 	 Loss: 1.5001870393753052 	 train acc: 0.4861111111111111 	 eval acc: 0.3958333333333333test acc: 0.3100848256361923 	 train f1: 0.3907615191825718 	 eval f1: 0.35402468739172493 	 test f1: 0.2524526490696963
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
DEBUG:root:Epoch: 0 	 Loss: 1.902509093284607 	 train acc: 0.08333333333333333 	 eval acc: 0.109375test acc: 0.016965127238454288 	 train f1: 0.03701527614571093 	 eval f1: 0.03490938511326861 	 test f1: 0.0070171202809482
DEBUG:root:Epoch: 1 	 Loss: 1.8760250806808472 	 train acc: 0.2916666666666667 	 eval acc: 0.2903645833333333test acc: 0.23751178133836004 	 train f1: 0.13921993499458288 	 eval f1: 0.12578605325291628 	 test f1: 0.07222699914015478
DEBUG:root:Epoch: 2 	 Loss: 1.7659742832183838 	 train acc: 0.2222222222222222 	 eval acc: 0.23828125test acc: 0.23751178133836004 	 train f1: 0.0606060606060606 	 eval f1: 0.06744116675722031 	 test f1: 0.06397562833206398
DEBUG:root:Epoch: 3 	 Loss: 1.9042216539382935 	 train acc: 0.2361111111111111 	 eval acc: 0.24739583333333334test acc: 0.23751178133836004 	 train f1: 0.09463601532567051 	 eval f1: 0.07168487857376567 	 test f1: 0.06397562833206398
DEBUG:root:Epoch: 4 	 Loss: 1.8057645559310913 	 train acc: 0.2361111111111111 	 eval acc: 0.24869791666666666test acc: 0.23751178133836004 	 train f1: 0.09052287581699348 	 eval f1: 0.08191721132897604 	 test f1: 0.06397562833206398
DEBUG:root:Epoch: 5 	 Loss: 1.7804524898529053 	 train acc: 0.2361111111111111 	 eval acc: 0.24479166666666666test acc: 0.23751178133836004 	 train f1: 0.09052287581699348 	 eval f1: 0.08099552121978444 	 test f1: 0.06397562833206398
DEBUG:root:Epoch: 6 	 Loss: 1.7825018167495728 	 train acc: 0.25 	 eval acc: 0.24609375test acc: 0.23751178133836004 	 train f1: 0.10950589689073033 	 eval f1: 0.08883321354285778 	 test f1: 0.06397562833206398
DEBUG:root:Epoch: 7 	 Loss: 1.798484206199646 	 train acc: 0.3194444444444444 	 eval acc: 0.30859375test acc: 0.32045240339302544 	 train f1: 0.18619741721007543 	 eval f1: 0.16500455918409093 	 test f1: 0.17538439533719516
DEBUG:root:Epoch: 8 	 Loss: 1.7940902709960938 	 train acc: 0.3333333333333333 	 eval acc: 0.3151041666666667test acc: 0.25070688030160226 	 train f1: 0.19411050590346043 	 eval f1: 0.17706396873063537 	 test f1: 0.09713423831070889
DEBUG:root:Epoch: 9 	 Loss: 1.7552698850631714 	 train acc: 0.2361111111111111 	 eval acc: 0.3125test acc: 0.4571159283694628 	 train f1: 0.17557091486480172 	 eval f1: 0.22252980498358008 	 test f1: 0.3046713463719428
DEBUG:root:Epoch: 10 	 Loss: 1.7006852626800537 	 train acc: 0.20833333333333334 	 eval acc: 0.23958333333333334test acc: 0.29688972667295005 	 train f1: 0.13076923076923078 	 eval f1: 0.15525849197461739 	 test f1: 0.1846966005337046
DEBUG:root:Epoch: 11 	 Loss: 1.75758695602417 	 train acc: 0.2638888888888889 	 eval acc: 0.2630208333333333test acc: 0.33176248821866167 	 train f1: 0.15536589220799746 	 eval f1: 0.16734269720292694 	 test f1: 0.20358915616647577
DEBUG:root:Epoch: 12 	 Loss: 1.7052887678146362 	 train acc: 0.3055555555555556 	 eval acc: 0.2799479166666667test acc: 0.3704052780395853 	 train f1: 0.21870153906767179 	 eval f1: 0.2072819710739647 	 test f1: 0.23901987788275678
DEBUG:root:Epoch: 13 	 Loss: 1.6795722246170044 	 train acc: 0.3194444444444444 	 eval acc: 0.2708333333333333test acc: 0.5108388312912346 	 train f1: 0.2548907920424948 	 eval f1: 0.20842603913569746 	 test f1: 0.4526529049385341
DEBUG:root:Epoch: 14 	 Loss: 1.6772427558898926 	 train acc: 0.3194444444444444 	 eval acc: 0.3424479166666667test acc: 0.4288407163053723 	 train f1: 0.2662828892240657 	 eval f1: 0.3011539508963264 	 test f1: 0.3827446312209994
DEBUG:root:Epoch: 15 	 Loss: 1.7034587860107422 	 train acc: 0.3888888888888889 	 eval acc: 0.3723958333333333test acc: 0.32045240339302544 	 train f1: 0.3185807656395892 	 eval f1: 0.32176704518782 	 test f1: 0.24958581546022862
DEBUG:root:Epoch: 16 	 Loss: 1.6637557744979858 	 train acc: 0.4722222222222222 	 eval acc: 0.37890625test acc: 0.38548539114043356 	 train f1: 0.38721768294939024 	 eval f1: 0.31032745210724383 	 test f1: 0.29054553417519297
DEBUG:root:Epoch: 17 	 Loss: 1.6146553754806519 	 train acc: 0.4305555555555556 	 eval acc: 0.4544270833333333test acc: 0.5240339302544769 	 train f1: 0.3385509227614491 	 eval f1: 0.36834711066098524 	 test f1: 0.4257458964131005
DEBUG:root:Epoch: 18 	 Loss: 1.6344983577728271 	 train acc: 0.4583333333333333 	 eval acc: 0.4765625test acc: 0.5391140433553252 	 train f1: 0.32511540603645867 	 eval f1: 0.37661783092632967 	 test f1: 0.4506290820144426
DEBUG:root:Epoch: 19 	 Loss: 1.5981999635696411 	 train acc: 0.5138888888888888 	 eval acc: 0.4583333333333333test acc: 0.5183788878416589 	 train f1: 0.37400081400081403 	 eval f1: 0.31336913502410807 	 test f1: 0.40241602094122336
DEBUG:root:Epoch: 20 	 Loss: 1.6111316680908203 	 train acc: 0.5 	 eval acc: 0.44921875test acc: 0.5212064090480678 	 train f1: 0.3396686159844055 	 eval f1: 0.30333899803970055 	 test f1: 0.41169504071058477
DEBUG:root:Epoch: 21 	 Loss: 1.5301653146743774 	 train acc: 0.5 	 eval acc: 0.4361979166666667test acc: 0.5127238454288408 	 train f1: 0.3330855387055209 	 eval f1: 0.2953770231389918 	 test f1: 0.4039767988798902
DEBUG:root:Epoch: 22 	 Loss: 1.5714993476867676 	 train acc: 0.5 	 eval acc: 0.4322916666666667test acc: 0.5032987747408105 	 train f1: 0.32969728202779053 	 eval f1: 0.29551237602212116 	 test f1: 0.39316729550851864
DEBUG:root:Epoch: 23 	 Loss: 1.5969936847686768 	 train acc: 0.4583333333333333 	 eval acc: 0.4401041666666667test acc: 0.5212064090480678 	 train f1: 0.3051820728291317 	 eval f1: 0.3096822143507532 	 test f1: 0.4132614365502083
DEBUG:root:Epoch: 24 	 Loss: 1.5150561332702637 	 train acc: 0.5277777777777778 	 eval acc: 0.4557291666666667test acc: 0.5193213949104618 	 train f1: 0.38107448107448105 	 eval f1: 0.32824885248496355 	 test f1: 0.3727395037798833
DEBUG:root:Epoch: 25 	 Loss: 1.5322216749191284 	 train acc: 0.5138888888888888 	 eval acc: 0.453125test acc: 0.5042412818096136 	 train f1: 0.36963824289405683 	 eval f1: 0.346489573235173 	 test f1: 0.3724716212782522
DEBUG:root:Epoch: 26 	 Loss: 1.5547146797180176 	 train acc: 0.5 	 eval acc: 0.453125test acc: 0.5174363807728558 	 train f1: 0.3711164885393561 	 eval f1: 0.36140213622077755 	 test f1: 0.39565902188758423
DEBUG:root:Epoch: 27 	 Loss: 1.5202332735061646 	 train acc: 0.5555555555555556 	 eval acc: 0.48828125test acc: 0.5645617342130066 	 train f1: 0.4224628355063138 	 eval f1: 0.3875866288035314 	 test f1: 0.45873137413638676
DEBUG:root:Epoch: 28 	 Loss: 1.5041661262512207 	 train acc: 0.5972222222222222 	 eval acc: 0.484375test acc: 0.5183788878416589 	 train f1: 0.46036773683832505 	 eval f1: 0.4018203287774342 	 test f1: 0.39747121195355634
DEBUG:root:Epoch: 29 	 Loss: 1.4940509796142578 	 train acc: 0.5833333333333334 	 eval acc: 0.44921875test acc: 0.39679547596606973 	 train f1: 0.45862075335759545 	 eval f1: 0.3967929814220354 	 test f1: 0.32488331638982487
DEBUG:root:Epoch: 30 	 Loss: 1.4895445108413696 	 train acc: 0.5694444444444444 	 eval acc: 0.4388020833333333test acc: 0.37134778510838834 	 train f1: 0.48461612698105266 	 eval f1: 0.39207062550511745 	 test f1: 0.2992053235864498
DEBUG:root:Epoch: 31 	 Loss: 1.4785099029541016 	 train acc: 0.5694444444444444 	 eval acc: 0.4583333333333333test acc: 0.37888784165881245 	 train f1: 0.4818928154342117 	 eval f1: 0.42318955396511554 	 test f1: 0.29789334304240445
